2010-01-01 00:00,3.56,6.01,N,4.92,0,0
2010-01-01 00:06,3.64,14.01,NNE,4.53,0,0
2010-01-01 00:12,3.70,6.00,N,4.70,0,0
2010-01-01 00:18,3.80,9.00,N,4.40,0,0
2010-01-01 00:24,4.00,5.00,N,4.80,0,0
2010-01-01 00:30,4.30,6.00,N,4.90,0,0
2010-01-01 00:36,4.06,6.11,N,4.82,0,0
2010-01-01 00:42,3.90,7.00,N,4.60,0,0
2010-01-01 00:48,3.87,358.15,N,4.63,0,0
2010-01-01 00:54,3.65,346.70,NNW,4.97,0,0
2010-01-01 01:00,,,,,1,1
2010-01-01 01:06,3.50,350.00,N,4.50,0,0
2010-01-01 01:12,2.40,341.00,NNW,4.00,0,0
2010-01-01 01:18,3.10,344.59,NNW,3.78,0,0
2010-01-01 01:24,2.84,347.27,NNW,3.88,0,0
2010-01-01 01:30,3.45,346.06,NNW,4.09,0,0
2010-01-01 01:36,3.16,338.62,NNW,4.12,0,0
2010-01-01 01:42,3.21,332.89,NNW,4.06,0,0
2010-01-01 01:48,2.50,329.00,NNW,3.50,0,0
2010-01-01 01:54,3.10,327.00,NNW,3.60,0,0
2010-01-01 02:00,,,,,1,1
2010-01-01 02:06,2.96,337.03,NNW,4.78,0,0
2010-01-01 02:12,3.53,335.70,NNW,4.02,0,0
2010-01-01 02:18,3.50,335.00,NNW,4.20,0,0
2010-01-01 02:24,3.50,336.00,NNW,4.50,0,0
2010-01-01 02:30,3.19,340.23,NNW,4.06,0,0
2010-01-01 02:36,3.40,340.00,NNW,4.00,0,0
2010-01-01 02:42,3.34,346.36,NNW,3.90,0,0
2010-01-01 02:48,3.97,348.46,NNW,4.65,0,0
2010-01-01 02:54,3.23,338.27,NNW,4.59,0,0
2010-01-01 03:00,2.80,343.00,NNW,3.70,0,0
2010-01-01 03:06,3.70,337.00,NNW,4.20,0,0
2010-01-01 03:12,3.30,334.00,NNW,4.20,0,0
2010-01-01 03:18,3.40,336.00,NNW,3.90,0,0
2010-01-01 03:24,3.40,334.00,NNW,4.20,0,0
2010-01-01 03:30,3.40,340.00,NNW,4.20,0,0
2010-01-01 03:36,3.50,343.00,NNW,4.40,0,0
2010-01-01 03:42,4.20,345.00,NNW,4.80,0,0
2010-01-01 03:48,4.90,356.00,N,6.40,0,0
2010-01-01 03:54,4.20,1.00,N,6.40,0,0
2010-01-01 04:00,5.00,358.00,N,5.80,0,0
2010-01-01 04:06,4.00,359.00,N,5.40,0,0
2010-01-01 04:12,4.00,360.00,N,4.70,0,0
2010-01-01 04:18,4.30,355.00,N,5.30,0,0
2010-01-01 04:24,3.50,348.00,NNW,4.90,0,0
2010-01-01 04:30,3.20,341.00,NNW,4.20,0,0
2010-01-01 04:36,2.80,338.00,NNW,3.90,0,0
2010-01-01 04:42,3.00,333.00,NNW,3.90,0,0
2010-01-01 04:48,3.10,336.00,NNW,4.00,0,0
2010-01-01 04:54,2.94,332.44,NNW,3.69,0,0
2010-01-01 05:00,3.10,338.00,NNW,3.90,0,0
2010-01-01 05:06,2.90,336.00,NNW,3.70,0,0
2010-01-01 05:12,2.60,336.00,NNW,3.60,0,0
