2014-01-01 00:00,1.10,239.00,WSW,1.60,0,0
2014-01-01 00:06,1.10,221.00,SW,1.60,0,0
2014-01-01 00:12,1.10,223.00,SW,1.40,0,0
2014-01-01 00:18,1.60,226.00,SW,2.10,0,0
2014-01-01 00:24,1.60,220.00,SW,2.10,0,0
2014-01-01 00:30,1.50,217.00,SW,2.40,0,0
2014-01-01 00:36,2.10,236.00,SW,3.00,0,0
2014-01-01 00:42,1.80,230.00,SW,2.80,0,0
2014-01-01 00:48,2.20,230.00,SW,3.10,0,0
2014-01-01 00:54,1.60,223.00,SW,3.00,0,0
2014-01-01 01:00,1.50,217.00,SW,2.80,0,0
2014-01-01 01:06,2.00,205.00,SSW,3.20,0,0
2014-01-01 01:12,1.50,210.00,SSW,2.90,0,0
2014-01-01 01:18,2.20,220.00,SW,2.90,0,0
2014-01-01 01:24,1.80,236.00,SW,2.40,0,0
2014-01-01 01:30,1.50,240.00,WSW,2.20,0,0
2014-01-01 01:36,1.50,244.00,WSW,2.40,0,0
2014-01-01 01:42,2.20,235.00,SW,2.80,0,0
2014-01-01 01:48,2.40,250.00,WSW,3.50,0,0
2014-01-01 01:54,2.50,253.00,WSW,3.90,0,0
2014-01-01 02:00,2.00,237.00,WSW,3.20,0,0
2014-01-01 02:06,1.50,243.00,WSW,2.60,0,0
2014-01-01 02:12,1.60,242.00,WSW,3.30,0,0
2014-01-01 02:18,1.60,254.00,WSW,3.30,0,0
2014-01-01 02:24,1.30,261.00,W,2.20,0,0
2014-01-01 02:30,1.60,276.00,W,2.70,0,0
2014-01-01 02:36,1.70,278.00,W,3.30,0,0
2014-01-01 02:42,1.60,267.00,W,2.40,0,0
2014-01-01 02:48,1.20,266.00,W,2.30,0,0
2014-01-01 02:54,1.20,256.00,WSW,2.20,0,0
2014-01-01 03:00,0.90,252.00,WSW,2.10,0,0
2014-01-01 03:06,1.00,225.00,SW,1.60,0,0
2014-01-01 03:12,1.30,224.00,SW,2.50,0,0
2014-01-01 03:18,1.70,239.00,WSW,2.20,0,0
2014-01-01 03:24,2.20,238.00,WSW,2.90,0,0
2014-01-01 03:30,1.80,239.00,WSW,2.50,0,0
2014-01-01 03:36,1.70,238.00,WSW,2.30,0,0
2014-01-01 03:42,1.30,247.00,WSW,2.10,0,0
2014-01-01 03:48,1.10,233.00,SW,2.20,0,0
2014-01-01 03:54,1.70,251.00,WSW,2.60,0,0
2014-01-01 04:00,2.20,265.00,W,3.40,0,0
2014-01-01 04:06,1.50,259.00,W,2.70,0,0
2014-01-01 04:12,2.00,275.00,W,4.10,0,0
2014-01-01 04:18,2.20,275.00,W,3.30,0,0
2014-01-01 04:24,1.90,290.00,WNW,3.10,0,0
2014-01-01 04:30,1.20,304.00,NW,3.10,0,0
2014-01-01 04:36,2.70,306.00,NW,3.80,0,0
2014-01-01 04:42,1.90,310.00,NW,3.30,0,0
2014-01-01 04:48,2.60,299.00,WNW,3.70,0,0
2014-01-01 04:54,2.50,316.00,NW,3.90,0,0
2014-01-01 05:00,2.20,317.00,NW,3.10,0,0
2014-01-01 05:06,2.00,319.00,NW,3.30,0,0
2014-01-01 05:12,2.40,325.00,NW,3.70,0,0
2014-01-01 05:18,4.30,311.00,NW,6.80,0,0
2014-01-01 05:24,4.20,325.00,NW,6.70,0,0
2014-01-01 05:30,3.90,321.00,NW,7.10,0,0
2014-01-01 05:36,4.50,314.00,NW,6.60,0,0
2014-01-01 05:42,,,,,1,1
2014-01-01 05:48,5.30,325.00,NW,6.90,0,0
2014-01-01 05:54,3.10,328.00,NNW,6.00,0,0
2014-01-01 06:00,,,,,1,1
2014-01-01 06:06,3.00,318.00,NW,4.40,0,0
2014-01-01 06:12,3.20,324.00,NW,4.00,0,0
2014-01-01 06:18,4.00,329.00,NNW,5.10,0,0
2014-01-01 06:24,2.80,325.00,NW,4.30,0,0
2014-01-01 06:30,1.80,322.00,NW,4.00,0,0
2014-01-01 06:36,2.70,297.00,WNW,4.40,0,0
2014-01-01 06:42,3.00,324.00,NW,4.90,0,0
2014-01-01 06:48,3.30,325.00,NW,5.30,0,0
2014-01-01 06:54,2.10,316.00,NW,4.50,0,0
2014-01-01 07:00,2.10,320.00,NW,3.50,0,0
